Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment,Emp_Length_Clean,Reliability_Score (%)
503922,PA,INDIVIDUAL,3 years,Travelers Aid,C,RENT,44296,44266,00:00.0,Charged Off,44510,648659,Other,C5, 36 months,Not Verified,30000,0.1536,120,0.1422,3500,8,739,3 years,33.5
346656,FL,INDIVIDUAL,4 years,"LNS, Inc.",B,MORTGAGE,44324,44302,00:00.0,Charged Off,44238,346847,Other,B3, 36 months,Not Verified,80000,0.1761,188.99,0.1008,7500,36,6047,4 years,33.5
353338,FL,INDIVIDUAL,< 1 year,Beef o Bradys,B,RENT,44416,44237,00:00.0,Charged Off,44478,356939,Other,B2, 36 months,Not Verified,40000,0.0513,216.23,0.1001,7500,15,3014,1 year,38.5
557061,CA,INDIVIDUAL,10+ years,city of los angeles,D,RENT,44418,44329,00:00.0,Charged Off,44573,717249,Other,D2, 36 months,Not Verified,80000,0.0957,97.36,0.1521,2800,13,2768,10 years,48.5
281836,MD,INDIVIDUAL,10+ years,Harvest Christian Fellowship,A,MORTGAGE,44263,44539,00:00.0,Fully Paid,44539,281817,Other,A1, 36 months,Not Verified,39504,0.0155,93.14,0.0737,3000,20,3275,10 years,80
140900,NC,INDIVIDUAL,9 years,Sherwin Williams,A,MORTGAGE,44476,44476,00:00.0,Fully Paid,44324,140897,Other,A4, 36 months,Not Verified,49000,0.0989,259.58,0.0807,8275,34,8539,9 years,65
216181,VT,INDIVIDUAL,10+ years,Lam Research,A,MORTGAGE,44204,44207,00:00.0,Fully Paid,44238,216160,Other,A3, 36 months,Not Verified,115500,0.0289,312.22,0.0775,10000,18,11240,10 years,80
186499,CA,INDIVIDUAL,< 1 year,,A,MORTGAGE,44537,44581,00:00.0,Fully Paid,44449,186347,Other,A1, 36 months,Not Verified,120000,0.0065,30.94,0.0712,1000,37,1111,1 year,70
69251,OH,INDIVIDUAL,< 1 year,,A,MORTGAGE,44324,44327,00:00.0,Fully Paid,44358,267771,Other,A3, 36 months,Not Verified,75000,0.1608,188.02,0.08,6000,39,6784,1 year,70
198952,NC,INDIVIDUAL,10+ years,Bank of America Corp.,A,MORTGAGE,44204,44416,00:00.0,Fully Paid,44385,198937,Other,A2, 36 months,Not Verified,522000,0.0245,77.69,0.0743,2500,44,2574,10 years,80
138557,SC,INDIVIDUAL,10+ years,SCE & G,B,MORTGAGE,44476,44479,00:00.0,Fully Paid,44510,138075,Other,B2, 36 months,Not Verified,120000,0.1216,263.19,0.0901,8275,20,9475,10 years,80
280337,CA,INDIVIDUAL,2 years,The Wharton School,B,MORTGAGE,44263,44332,00:00.0,Fully Paid,44297,280315,Other,B3, 36 months,Not Verified,130000,0.212,387.66,0.1008,12000,31,13956,2 years,65
138568,NC,INDIVIDUAL,1 year,Hildebran Med Clinic,B,MORTGAGE,44476,44479,00:00.0,Fully Paid,44510,138553,Other,B3, 36 months,Not Verified,62000,0.0383,104.65,0.0933,3275,25,3767,1 year,70
282074,TX,INDIVIDUAL,10+ years,DOCUDATA SOLUTIONS,B,MORTGAGE,44263,44243,00:00.0,Fully Paid,44569,281432,Other,B3, 36 months,Not Verified,55200,0.1943,129.22,0.1008,4000,28,4273,10 years,80
180535,FL,INDIVIDUAL,1 year,Natherson &amp; Company,C,MORTGAGE,44537,44540,00:00.0,Fully Paid,44571,180337,Other,C1, 36 months,Not Verified,48000,0.1765,113.4,0.1028,3500,27,4082,1 year,70
243430,TX,INDIVIDUAL,< 1 year,Lockheed Martin Corp.,C,MORTGAGE,44235,44509,00:00.0,Fully Paid,44539,243042,Other,C4, 36 months,Not Verified,83000,0.0392,431.6,0.1197,13000,22,15050,1 year,70
195618,NY,INDIVIDUAL,10+ years,ubs,D,MORTGAGE,44204,44326,00:00.0,Fully Paid,44357,194605,Other,D2, 36 months,Not Verified,120000,0.0681,199.78,0.1217,6000,11,7104,10 years,80
277709,AZ,INDIVIDUAL,3 years,Self Employed,G,MORTGAGE,44263,44267,00:00.0,Fully Paid,44328,275527,Other,G1, 36 months,Not Verified,96000,0.188,895.56,0.1734,25000,29,32599,3 years,65
248841,NY,INDIVIDUAL,10+ years,NYPD,A,OWN,44235,44238,00:00.0,Fully Paid,44266,246380,Other,A2, 36 months,Not Verified,75000,0.0254,187.14,0.0768,6000,64,6737,10 years,80
126776,MA,INDIVIDUAL,2 years,Affinity Marketing Group,A,OWN,44476,44449,00:00.0,Fully Paid,44510,126773,Other,A4, 36 months,Not Verified,90000,0.0244,297.99,0.0807,9500,25,10727,2 years,65
243130,OH,INDIVIDUAL,10+ years,Hewlett Packard,A,OWN,44235,44238,00:00.0,Fully Paid,44266,242899,Other,A3, 36 months,Not Verified,48000,0.1408,188.02,0.08,6000,20,6769,10 years,80
199055,GA,INDIVIDUAL,3 years,Self-employed,B,OWN,44204,44332,00:00.0,Fully Paid,44238,197916,Other,B4, 36 months,Not Verified,120000,0.0871,97,0.1014,3000,15,3492,3 years,65
137106,SC,INDIVIDUAL,< 1 year,,C,OWN,44476,44476,00:00.0,Fully Paid,44235,137103,Other,C1, 36 months,Not Verified,31000,0.2481,138.51,0.1028,4275,18,4382,1 year,70
262669,NY,INDIVIDUAL,2 years,Fitch Ratings,A,RENT,44235,44332,00:00.0,Fully Paid,44238,262634,Other,A3, 36 months,Not Verified,117000,0,313.37,0.08,10000,9,11275,2 years,65
220023,IA,INDIVIDUAL,4 years,MIDWEST INSURANCE COMPANY,A,RENT,44204,44418,00:00.0,Fully Paid,44479,219944,Other,A1, 36 months,Not Verified,35000,0.1159,57.23,0.0712,1850,47,2053,4 years,65
242452,NY,INDIVIDUAL,< 1 year,,A,RENT,44204,44515,00:00.0,Fully Paid,44297,242440,Other,A5, 36 months,Not Verified,18000,0.1438,101.21,0.0863,3200,4,3644,1 year,70
275790,NY,INDIVIDUAL,9 years,walters hot dogs,A,RENT,44263,44207,00:00.0,Fully Paid,44238,275753,Other,A3, 36 months,Not Verified,52000,0.021,313.37,0.08,10000,12,11269,9 years,65
281841,NY,INDIVIDUAL,4 years,JACOB JAVIT CENTER,A,RENT,44263,44266,00:00.0,Fully Paid,44297,281765,Other,A3, 36 months,Not Verified,48562,0.0062,109.68,0.08,3500,4,3948,4 years,65
252973,VA,INDIVIDUAL,3 years,va dept of health,B,RENT,44235,44357,00:00.0,Fully Paid,44387,252964,Other,B2, 36 months,Not Verified,36000,0.005,80.39,0.0976,2500,9,2864,3 years,65
276979,NY,INDIVIDUAL,2 years,Citibank,B,RENT,44263,44266,00:00.0,Fully Paid,44297,276369,Other,B2, 36 months,Not Verified,83604,0.0588,353.71,0.0976,11000,8,12733,2 years,65
216013,GA,INDIVIDUAL,10+ years,burger king,B,RENT,44204,44423,00:00.0,Fully Paid,44238,215970,Other,B2, 36 months,Not Verified,32496,0.1584,230.68,0.0951,7200,7,8304,10 years,80
245124,TN,INDIVIDUAL,3 years,Nashville State Community College,B,RENT,44235,44271,00:00.0,Fully Paid,44266,244509,Other,B5, 36 months,Not Verified,42000,0.1814,48.91,0.1071,1500,6,1760,3 years,65
197225,NY,INDIVIDUAL,3 years,Crunch Fitness,B,RENT,44204,44332,00:00.0,Fully Paid,44238,197115,Other,B2, 36 months,Not Verified,120000,0.0428,381.66,0.0901,12000,19,13784,3 years,65
264630,NV,INDIVIDUAL,< 1 year,Skip the Dealership,B,RENT,44235,44358,00:00.0,Fully Paid,44419,264449,Other,B2, 36 months,Not Verified,40000,0.0747,180.07,0.0976,5600,4,6536,1 year,70
231540,NV,INDIVIDUAL,1 year,UNLV,C,RENT,44204,44207,00:00.0,Fully Paid,44266,231171,Other,C3, 36 months,Not Verified,73000,0.2101,59.28,0.1141,1800,25,2134,1 year,70
255845,FL,INDIVIDUAL,8 years,CAPS,C,RENT,44235,44238,00:00.0,Fully Paid,44266,254336,Other,C4, 36 months,Not Verified,36996,0.2063,318.72,0.1197,9600,15,11474,8 years,65
182554,FL,INDIVIDUAL,< 1 year,SIEMENS BUILDING TECHNOLOGIES,C,RENT,44537,44271,00:00.0,Fully Paid,44540,182441,Other,C5, 36 months,Not Verified,50952,0.0914,131.99,0.1154,4000,9,4748,1 year,70
276107,VA,INDIVIDUAL,3 years,DTI Associates,C,RENT,44263,44266,00:00.0,Fully Paid,44297,271585,Other,C1, 36 months,Not Verified,42996,0.0234,157.22,0.1103,4800,5,5660,3 years,65
271434,NY,INDIVIDUAL,< 1 year,bangladesh travels,C,RENT,44263,44266,00:00.0,Fully Paid,44297,267196,Other,C4, 36 months,Not Verified,36000,0.1583,365.2,0.1197,11000,16,13147,1 year,70
142608,ME,INDIVIDUAL,< 1 year,BASE National,C,RENT,44476,44449,00:00.0,Fully Paid,44510,74724,Other,C2, 36 months,Not Verified,15000,0.244,162.73,0.1059,5000,6,5932,1 year,70
127353,NY,INDIVIDUAL,3 years,,D,RENT,44446,44296,00:00.0,Fully Paid,44326,127345,Other,D1, 36 months,Not Verified,45000,0.028,94.47,0.1186,2850,19,3382,3 years,65
208728,WA,INDIVIDUAL,8 years,US Army,D,RENT,44235,44269,00:00.0,Fully Paid,44296,206444,Other,D1, 36 months,Not Verified,45600,0.1553,292.97,0.1236,8775,13,10356,8 years,65
206360,NY,INDIVIDUAL,6 years,R and B development,D,RENT,44204,44332,00:00.0,Fully Paid,44238,206195,Other,D1, 36 months,Not Verified,17280,0.0458,240.39,0.1236,7200,3,8654,6 years,65
128881,NM,INDIVIDUAL,< 1 year,The Grove,D,RENT,44446,44479,00:00.0,Fully Paid,44540,128775,Other,D3, 36 months,Not Verified,23000,0.0501,234.15,0.1249,7000,4,8571,1 year,70
151607,MD,INDIVIDUAL,1 year,Manpower,E,RENT,44507,44416,00:00.0,Fully Paid,44477,151590,Other,E5, 36 months,Not Verified,25000,0.0384,51.78,0.147,1500,6,1665,1 year,70
211133,VA,INDIVIDUAL,< 1 year,Global Travel International -and- Global Domains International,C,RENT,44204,44386,00:00.0,Fully Paid,44417,210644,Other,C3, 36 months,Not Verified,19500,0.0369,16.47,0.1141,500,15,583,1 year,70
808798,SC,INDIVIDUAL,1 year,SRHS,A,MORTGAGE,44388,44269,00:00.0,Fully Paid,44269,1015559,Other,A1, 36 months,Not Verified,26004,0.0526,150.8,0.0542,5000,17,5417,1 year,70
451515,FL,INDIVIDUAL,1 year,,A,MORTGAGE,44478,44482,00:00.0,Fully Paid,44418,556324,Other,A1, 36 months,Not Verified,80000,0.1056,95.79,0.0705,3100,53,3233,1 year,70
468400,NY,INDIVIDUAL,1 year,WCP,A,MORTGAGE,44539,44480,00:00.0,Fully Paid,44511,589879,Other,A3, 36 months,Not Verified,1200000,0.008,312.19,0.0774,10000,20,10863,1 year,70
416022,NY,INDIVIDUAL,1 year,Immediate Medical Care of CNY  PC,A,MORTGAGE,44356,44386,00:00.0,Fully Paid,44417,484166,Other,A5, 36 months,Not Verified,64992,0.1099,128.38,0.0963,4000,11,4033,1 year,70
824069,NY,INDIVIDUAL,1 year,MagnaCare,A,MORTGAGE,44388,44453,00:00.0,Fully Paid,44453,1032687,Other,A5, 36 months,Not Verified,115000,0.045,252.51,0.0849,8000,24,9090,1 year,70
783166,RI,INDIVIDUAL,10+ years,Merck and Company Inc.,A,MORTGAGE,44358,44302,00:00.0,Fully Paid,44300,986248,Other,A1, 36 months,Not Verified,114000,0.0247,180.96,0.0542,6000,37,6510,10 years,80
714081,CA,INDIVIDUAL,10+ years,Sharp Healthcare,A,MORTGAGE,44297,44300,00:00.0,Fully Paid,44330,907418,Other,A1, 36 months,Not Verified,53532,0.1428,120.64,0.0542,4000,21,4343,10 years,80
993885,TX,INDIVIDUAL,10+ years,TX Dept of Insurance,A,MORTGAGE,44480,44361,00:00.0,Fully Paid,44361,1218488,Other,A1, 36 months,Not Verified,85200,0.0949,243.49,0.0603,8000,30,8754,10 years,80
505662,CA,INDIVIDUAL,10+ years,Muolton Niguel Water,A,MORTGAGE,44296,44329,00:00.0,Fully Paid,44360,651669,Other,A1, 36 months,Not Verified,70000,0.0837,91.81,0.0639,3000,29,3305,10 years,80
890346,NY,INDIVIDUAL,10+ years,F.M.Howell&Co.,A,MORTGAGE,44450,44302,00:00.0,Fully Paid,44512,1106947,Other,A1, 36 months,Not Verified,39600,0.1418,73.05,0.0603,2400,31,2525,10 years,80
837266,FL,INDIVIDUAL,10+ years,Wells Fargo,A,MORTGAGE,44419,44299,00:00.0,Fully Paid,44329,1047387,Other,A2, 36 months,Not Verified,94000,0.0057,127.76,0.0599,4200,16,4516,10 years,80
819621,NY,INDIVIDUAL,10+ years,Market News International,A,MORTGAGE,44388,44512,00:00.0,Fully Paid,44542,1027760,Other,A2, 36 months,Not Verified,95200,0.0155,456.27,0.0599,15000,16,15920,10 years,80
447070,GA,INDIVIDUAL,10+ years,US Office of Personnel Management,A,MORTGAGE,44478,44296,00:00.0,Fully Paid,44326,546891,Other,A2, 36 months,Not Verified,104525,0.0123,186.36,0.074,6000,27,6176,10 years,80
625820,SC,INDIVIDUAL,10+ years,Fluor Corporation,A,MORTGAGE,44540,44543,00:00.0,Fully Paid,44574,801981,Other,A2, 36 months,Not Verified,111000,0.0439,151.64,0.0579,5000,21,5459,10 years,80
621669,WA,INDIVIDUAL,10+ years,Jeffrey's Glass Cleaning Service,A,MORTGAGE,44510,44543,00:00.0,Fully Paid,44574,796745,Other,A2, 36 months,Not Verified,86004,0.1136,242.62,0.0579,8000,36,8734,10 years,80
491161,MA,INDIVIDUAL,10+ years,,A,MORTGAGE,44265,44268,00:00.0,Fully Paid,44299,627469,Other,A3, 36 months,Not Verified,48000,0.065,123.76,0.0714,4000,21,4456,10 years,80
641052,OH,INDIVIDUAL,10+ years,timken company,A,MORTGAGE,44207,44481,00:00.0,Fully Paid,44481,820606,Other,A3, 36 months,Not Verified,80004,0.1119,183,0.0617,6000,42,6464,10 years,80
496712,GA,INDIVIDUAL,10+ years,CDC,A,MORTGAGE,44265,44299,00:00.0,Fully Paid,44329,636536,Other,A3, 36 months,Not Verified,108000,0.1011,139.23,0.0714,4500,38,5013,10 years,80
500294,AL,INDIVIDUAL,10+ years,Warren Oil Company,A,MORTGAGE,44296,44299,00:00.0,Fully Paid,44329,642481,Other,A4, 36 months,Not Verified,65000,0.1122,171.11,0.0751,5500,31,6160,10 years,80
563689,SC,INDIVIDUAL,10+ years,US Marines,A,MORTGAGE,44418,44297,00:00.0,Fully Paid,44358,725339,Other,A4, 36 months,Not Verified,115000,0.0894,248.89,0.0751,8000,24,8365,10 years,80
840199,CA,INDIVIDUAL,10+ years,Graphic Tech LLC,A,MORTGAGE,44419,44328,00:00.0,Fully Paid,44359,1050546,Other,A4, 36 months,Not Verified,55000,0.113,55.99,0.0749,1800,17,1891,10 years,80
627848,FL,INDIVIDUAL,10+ years,city of ormond beach,A,MORTGAGE,44540,44332,00:00.0,Fully Paid,44574,804552,Other,A4, 36 months,Not Verified,60000,0.1516,245.34,0.0654,12000,24,8832,10 years,80
347158,NC,INDIVIDUAL,10+ years,onslow co,A,MORTGAGE,44324,44332,00:00.0,Fully Paid,44358,347588,Other,A4, 36 months,Not Verified,41464.28,0.0986,110.2,0.0832,3500,16,3967,10 years,80
660607,CA,INDIVIDUAL,10+ years,3M,A,MORTGAGE,44207,44332,00:00.0,Fully Paid,44512,844896,Other,A4, 36 months,Not Verified,75996,0.1554,108.54,0.0729,3500,26,3821,10 years,80
1005129,NY,INDIVIDUAL,10+ years,Town of Hempstead,A,MORTGAGE,44480,44514,00:00.0,Fully Paid,44544,1231806,Other,A4, 36 months,Not Verified,90000,0.1628,112.65,0.079,3600,45,4055,10 years,80
471517,CT,INDIVIDUAL,10+ years,Citibank,A,MORTGAGE,44539,44267,00:00.0,Fully Paid,44298,595301,Other,A5, 36 months,Not Verified,260000,0.0065,571.89,0.0894,18000,10,20360,10 years,80
882562,MI,INDIVIDUAL,10+ years,Bank of America,A,MORTGAGE,44450,44210,00:00.0,Fully Paid,44241,1097748,Other,A5, 36 months,Not Verified,60000,0.1728,190.52,0.089,6000,22,6694,10 years,80
389074,PA,INDIVIDUAL,2 years,Nalco,A,MORTGAGE,44295,44481,00:00.0,Fully Paid,44328,422986,Other,A3, 36 months,Not Verified,81000,0.0987,172.35,0.08,5500,19,6205,2 years,65
439472,TX,INDIVIDUAL,2 years,Randall County Texas,A,MORTGAGE,44448,44451,00:00.0,Fully Paid,44512,530937,Other,A4, 36 months,Not Verified,63000,0.1697,126.45,0.0859,4000,13,4552,2 years,65
802095,AZ,INDIVIDUAL,2 years,Pacific Southwest Financial,A,MORTGAGE,44388,44302,00:00.0,Fully Paid,44330,1007718,Other,A4, 36 months,Not Verified,51000,0.1908,248.82,0.0749,8000,45,8948,2 years,65
831432,MN,INDIVIDUAL,2 years,Grassroots Solutions,A,MORTGAGE,44419,44332,00:00.0,Fully Paid,44543,1040655,Other,A4, 36 months,Not Verified,96000,0.1229,373.22,0.0749,12000,47,13334,2 years,65
482508,AZ,INDIVIDUAL,2 years,Science Care,A,MORTGAGE,44237,44242,00:00.0,Fully Paid,44266,613789,Other,A5, 36 months,Not Verified,95000,0.1077,156.41,0.0788,5000,30,5339,2 years,65
850905,TX,INDIVIDUAL,3 years,Germania Insurance,A,MORTGAGE,44419,44454,00:00.0,Fully Paid,44574,1062769,Other,A1, 36 months,Not Verified,55000,0.0617,386.05,0.0542,12800,35,13803,3 years,65
538544,NJ,INDIVIDUAL,3 years,"Compucom Systems, Inc.",A,MORTGAGE,44387,44332,00:00.0,Fully Paid,44420,695513,Other,A2, 36 months,Not Verified,50000,0.0802,184.61,0.0676,6000,19,6567,3 years,65
469773,CA,INDIVIDUAL,3 years,LCI,A,MORTGAGE,44539,44387,00:00.0,Fully Paid,44418,592380,Other,A4, 36 months,Not Verified,110000,0.0202,316.11,0.0859,10000,18,10403,3 years,65
886858,NY,INDIVIDUAL,3 years,Dept of Veteraans Affairs,A,MORTGAGE,44450,44332,00:00.0,Fully Paid,44390,1102968,Other,A4, 36 months,Not Verified,61000,0.2536,62.59,0.079,2000,26,2199,3 years,65
867869,NJ,INDIVIDUAL,4 years,nj transit,A,MORTGAGE,44419,44453,00:00.0,Fully Paid,44483,1081502,Other,A2, 36 months,Not Verified,92000,0.0639,42.59,0.0599,1400,19,1533,4 years,65
491310,AZ,INDIVIDUAL,4 years,Identity theft 911,A,MORTGAGE,44265,44484,00:00.0,Fully Paid,44451,627746,Other,A3, 36 months,Not Verified,47000,0.1767,216.58,0.0714,7000,23,7761,4 years,65
768070,OH,INDIVIDUAL,4 years,Saint Vincent Health System,A,MORTGAGE,44327,44361,00:00.0,Fully Paid,44391,969282,Other,A4, 36 months,Not Verified,156000,0.1242,74.65,0.0749,2400,31,2687,4 years,65
972584,NJ,INDIVIDUAL,5 years,Citi,A,MORTGAGE,44480,44483,00:00.0,Fully Paid,44514,1194537,Other,A2, 36 months,Not Verified,96000,0.0488,46.06,0.0662,1500,8,1658,5 years,75
434919,MA,INDIVIDUAL,5 years,wrico,A,MORTGAGE,44417,44420,00:00.0,Fully Paid,44481,519277,Other,A4, 36 months,Not Verified,50004,0.0372,94.84,0.0859,3000,24,3414,5 years,75
999701,SD,INDIVIDUAL,5 years,Wellmark BCBS,A,MORTGAGE,44480,44332,00:00.0,Fully Paid,44514,1225097,Other,A4, 36 months,Not Verified,93000,0.2123,62.59,0.079,2000,27,2252,5 years,75
506623,PA,INDIVIDUAL,5 years,DLA,A,MORTGAGE,44296,44332,00:00.0,Fully Paid,44360,653221,Other,A4, 36 months,Not Verified,80748,0.1514,155.55,0.0751,5000,21,5600,5 years,75
476271,TX,INDIVIDUAL,5 years,Baker Botts LLP,A,MORTGAGE,44206,44240,00:00.0,Fully Paid,44268,603240,Other,A5, 36 months,Not Verified,108000,0.028,413.03,0.0894,13000,33,14870,5 years,75
665781,GA,INDIVIDUAL,6 years,canvas systems,A,MORTGAGE,44238,44332,00:00.0,Fully Paid,44451,851223,Other,A1, 36 months,Not Verified,75000,0.0517,241.28,0.0542,8000,31,8505,6 years,65
791004,NJ,INDIVIDUAL,6 years,bluemercury inc,A,MORTGAGE,44358,44332,00:00.0,Fully Paid,44422,995251,Other,A2, 36 months,Not Verified,81000,0.1544,76.05,0.0599,2500,31,2738,6 years,65
492183,TX,INDIVIDUAL,6 years,Celestine Alipui Van Lare MD PA,A,MORTGAGE,44265,44330,00:00.0,Fully Paid,44299,629350,Other,A4, 36 months,Not Verified,200000,0.1074,311.1,0.0751,10000,36,11200,6 years,65
504228,FL,INDIVIDUAL,7 years,Carlton Manor Inc,A,MORTGAGE,44296,44327,00:00.0,Fully Paid,44358,643971,Other,A1, 36 months,Not Verified,28560,0.0021,73.45,0.0639,2400,19,2532,7 years,65
793656,NH,INDIVIDUAL,7 years,Emmanuel Baptist Church,A,MORTGAGE,44388,44359,00:00.0,Fully Paid,44389,998185,Other,A2, 36 months,Not Verified,69000,0.0263,121.67,0.0599,4000,26,4192,7 years,65
383266,VA,INDIVIDUAL,7 years,Music and Arts,A,MORTGAGE,44264,44267,00:00.0,Fully Paid,44298,413462,Other,A3, 36 months,Not Verified,50000,0.114,200.56,0.08,6400,16,7220,7 years,65
780385,PA,INDIVIDUAL,7 years,laurel highlands vistors bureau,A,MORTGAGE,44358,44361,00:00.0,Fully Paid,44391,983169,Other,A4, 36 months,Not Verified,26000,0.0231,156.48,0.0791,5000,14,5633,7 years,65
447140,FL,INDIVIDUAL,7 years,james taylor general contracting,A,MORTGAGE,44478,44481,00:00.0,Fully Paid,44512,547458,Other,A5, 36 months,Not Verified,24000,0.0805,190.63,0.0894,6000,11,6863,7 years,65
471391,CA,INDIVIDUAL,7 years, Brocade Communications,A,MORTGAGE,44539,44326,00:00.0,Fully Paid,44357,595223,Other,A5, 36 months,Not Verified,294000,0.005,381.26,0.0894,12000,21,12345,7 years,65
641272,FL,INDIVIDUAL,8 years,st lucie sheriff department,A,MORTGAGE,44207,44211,00:00.0,Fully Paid,44241,820866,Other,A3, 36 months,Not Verified,49200,0.172,146.4,0.0617,4800,18,5271,8 years,65
468025,VA,INDIVIDUAL,8 years,Morehead Memorial Hospital,A,MORTGAGE,44539,44239,00:00.0,Fully Paid,44239,589253,Other,A4, 36 months,Not Verified,62000,0.163,158.06,0.0859,5000,31,5640,8 years,65
970420,NJ,INDIVIDUAL,9 years,Monmouth Medical Center,A,MORTGAGE,44480,44332,00:00.0,Fully Paid,44514,1192088,Other,A1, 36 months,Not Verified,65004,0.2252,167.4,0.0603,5500,18,6026,9 years,65
358873,FL,INDIVIDUAL,9 years,Orlando Regional Healthcare,A,MORTGAGE,44477,44389,00:00.0,Fully Paid,44325,365742,Other,A2, 36 months,Not Verified,72000,0.169,31.19,0.0768,1000,34,1030,9 years,65
1028983,MO,INDIVIDUAL,9 years,bnsf railway,A,MORTGAGE,44511,44299,00:00.0,Fully Paid,44329,1258336,Other,A3, 36 months,Not Verified,65004,0,466.67,0.0751,15000,14,16215,9 years,65
487063,CA,INDIVIDUAL,9 years,church of Christ,A,MORTGAGE,44237,44451,00:00.0,Fully Paid,44481,620828,Other,A4, 36 months,Not Verified,75600,0.0368,435.54,0.0751,14000,48,15623,9 years,65
458881,MO,INDIVIDUAL,< 1 year,,A,MORTGAGE,44509,44543,00:00.0,Fully Paid,44542,571574,Other,A1, 36 months,Not Verified,52000,0.1122,92.7,0.0705,3000,20,3337,1 year,70
572509,GA,INDIVIDUAL,< 1 year,WARNER ROBINS AIRFORCE BASE,A,MORTGAGE,44418,44452,00:00.0,Fully Paid,44482,736410,Other,A3, 36 months,Not Verified,43000,0.1281,154.71,0.0714,5000,21,5570,1 year,70
316868,IL,INDIVIDUAL,< 1 year,Self,A,MORTGAGE,44294,44358,00:00.0,Fully Paid,44388,316858,Other,A3, 36 months,Not Verified,28989,0.0224,313.37,0.08,10000,15,11318,1 year,70
474139,NY,INDIVIDUAL,< 1 year,CommonHealth,A,MORTGAGE,44206,44212,00:00.0,Fully Paid,44240,599701,Other,A4, 36 months,Not Verified,114440,0.0016,94.84,0.0859,3000,4,3414,1 year,70
300548,FL,INDIVIDUAL,< 1 year,Merrill Lynch,A,MORTGAGE,44263,44302,00:00.0,Fully Paid,44265,300527,Other,A4, 36 months,Not Verified,80000,0.0625,314.85,0.0832,10000,19,11051,1 year,70
351490,NY,INDIVIDUAL,1 year,JE Brighton Electric,A,MORTGAGE,44385,44388,00:00.0,Fully Paid,44419,354099,Other,A2, 36 months,Not Verified,35000,0,154.39,0.0768,4950,13,5558,1 year,70
637092,NY,INDIVIDUAL,2 years,catholic health system at sisters hosp.,A,MORTGAGE,44540,44332,00:00.0,Fully Paid,44299,816120,Other,A5, 36 months,Not Verified,62000,0.151,308.36,0.0691,10000,31,11006,2 years,65
805142,TX,INDIVIDUAL,5 years,Butchs Rathole,A,MORTGAGE,44388,44482,00:00.0,Fully Paid,44513,1011127,Other,A2, 36 months,Not Verified,75600,0.2037,219.01,0.0599,7200,23,7836,5 years,75
800170,MA,INDIVIDUAL,7 years,,A,MORTGAGE,44388,44391,00:00.0,Fully Paid,44422,1005433,Other,A4, 36 months,Not Verified,36000,0.1873,199.06,0.0749,9000,26,7166,7 years,65
807728,MN,INDIVIDUAL,8 years,Healtheast. St Joseph's Hospital,A,MORTGAGE,44388,44302,00:00.0,Fully Paid,44240,1014338,Other,A2, 36 months,Not Verified,110000,0.0624,146.01,0.0599,4800,28,5136,8 years,65
500495,CA,INDIVIDUAL,9 years,City of Ontario,A,MORTGAGE,44296,44332,00:00.0,Fully Paid,44268,642822,Other,A3, 36 months,Not Verified,90000,0.0672,201.11,0.0714,6500,34,7236,9 years,65
503581,MA,INDIVIDUAL,1 year,Cranney Companies,A,MORTGAGE,44326,44329,00:00.0,Fully Paid,44360,648184,Other,A4, 36 months,Not Verified,62496,0.02,248.88,0.0751,8000,31,8960,1 year,70
527513,OH,INDIVIDUAL,10+ years,Tower Automotive,A,MORTGAGE,44357,44332,00:00.0,Fully Paid,44240,682314,Other,A1, 36 months,Not Verified,35004,0.1279,100.98,0.0639,3300,32,3627,10 years,80
985825,RI,INDIVIDUAL,10+ years,yrcw,A,MORTGAGE,44480,44269,00:00.0,Fully Paid,44300,1209309,Other,A1, 36 months,Not Verified,72996,0.0547,280.01,0.0603,9200,42,10030,10 years,80
496498,MA,INDIVIDUAL,10+ years,City of Pittsfield,A,MORTGAGE,44265,44302,00:00.0,Fully Paid,44571,636222,Other,A2, 36 months,Not Verified,82000,0.004,184.62,0.0676,6000,44,6184,10 years,80
489922,MO,INDIVIDUAL,10+ years,Hazelwood Fire Dept,A,MORTGAGE,44265,44208,00:00.0,Fully Paid,44572,625339,Other,A2, 36 months,Not Verified,58800,0.0849,169.24,0.0676,5500,73,5981,10 years,80
385417,LA,INDIVIDUAL,10+ years,"Cole, Evans & Peterson",A,MORTGAGE,44264,44482,00:00.0,Fully Paid,44448,417068,Other,A4, 36 months,Not Verified,45000,0.0133,191.69,0.0932,6000,38,6180,10 years,80
373125,AL,INDIVIDUAL,10+ years,Birmingham City Schools,A,MORTGAGE,44205,44419,00:00.0,Fully Paid,44450,392762,Other,A4, 36 months,Not Verified,50004,0.0528,191.69,0.0932,6000,23,6877,10 years,80
985628,CA,INDIVIDUAL,10+ years,San Francisco Superior Court,A,MORTGAGE,44480,44515,00:00.0,Fully Paid,44299,1209339,Other,A4, 36 months,Not Verified,82000,0.1043,125.17,0.079,4000,37,4356,10 years,80
